14,PhonePe takes BharatPe to Delhi HC over trademark infringement,"Payments service provider PhonePe, owned by Flipkart-parent Walmart, has registered a trademark infringement case in Delhi High Court against BharatPe, accusing it of illegally using the suffix ""Pe"". PhonePe has also sought an injunction order, which wasn't granted in its last hearing. PhonePe had issued a notice to BharatPe last year, following which BharatPe changed its logo and colour scheme.",Entrackr,"The Indian startup ecosystem has seen several high profile cases of trademark infringement in the past two years. Right from�Flipkart, to�Paytm,�Bigbasket, and EaseMyTrip, these firms have been dragged to court either for running a private label or products with a similar brand name to others.While the companies above have managed to settle their respective cases, another case of trademark infringement has been registered in Delhi High Court, where two leading players in the merchant UPI ecosystem are at loggerheads.According to a TOI�report, PhonePe has accused BharatPe of illegal usage of �Pe� as a suffix in its app in English as well as in Hindi.Claiming trademark rights over the name, PhonePe has also sought an injunction order in a lawsuit against BharatPe. In this case, senior advocate Kapil Sibal�s son Amit Sibal, who is representing PhonePe, demanded an injunction restraining infringement of trademark, passing off, and damages.However, the court did not grant an injunction on PhonePe�s original appeal. The matter will be heard on October 9.This is not the first instance where both companies are locking horn against each other. Previously, PhonePe had sent legal notice to Sequoia-backed company over the logo.According to PhonePe, protection of its brand, which is valued over $7 billion, is utmost important. BharatPe has not released any official statement on the matter.Since the matter is sub judice, any assumption regarding the case would be unfair.�A year-old startup, BharatPe has emerged as one of the fastest-growing fintech company focusing on offline merchants and retailers, a territory where PhonePe and Paytm have sheer domination. The Ashneer Grover-led company does around 20 million peer-to-merchant transactions per month and targeting 30 million transactions every month by Diwali.",https://entrackr.com/2019/09/phonepe-drags-bharatpe-delhi-hc-trademark-infringement/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

15,Won't allow driverless cars in India as it can take away jobs: Gadkari,"Minister of Road Transport and Highways Nitin Gadkari has said he won't allow driverless cars in India. ""I was asked whether I oppose new technology. I said not at all,"" he added. ""There are 40 lakh drivers in [India] and a shortage of 25 lakh drivers. I'll not let the jobs of 1 crore people be snatched away,"" Gadkari said.",Livemint,"�Given the overall socio-economic benefits of autonomous transport and the strong entrepreneurial ecosystem, India could become an important AV (autonomous vehicle) market in the long term. But at present, on technology and innovation it scores minimally for lack of patents and investments and low usage of electric cars,"" the report said.",https://www.livemint.com/news/india/driverless-cars-won-t-be-allowed-in-india-says-nitin-gadkari/amp-1569379861072.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

16,NASA successfully launches 17-year-old Indian student's satellite,NASA successfully launched the RamanSat 2 miniature satellite designed by 17-year-old student Aabhaas Sikka on Monday night. The satellite was developed by Sikka during his internship with SPACE India with help from SPACE Group Founder and CMD Sachin Bahmba along with the company's research team. It is carrying equipment to measure the radiation from Sun and space.,YourStory,"RamanSat 2, a miniature satellite made by Aabhaas Sikka, a 17-year-old student, was successfully launched by NASA. The satellite, which measures 4 cm x 4 cm x 4 cm, was developed by Sikka, during his internship with SPACE-India, an organisation working in the field of astronomy, space education and technology. SPACE-India also provides the necessary training and guidance to young innovators.RamanSat 2 was developed with help from Sachin Bahmba, Founder and CMD of SPACE Group, along with the company�s research team.From Left to right: Vivek Srivastava, Vikrant Narang, Sachin Bahmba, Aabhaas Sikka.The miniature satellite is carrying state-of-the-art equipment, which will measure the radiation from the sun and space. The experiment intends to make exploration of space safer for humans and satellites.It is significant as India is preparing to send astronauts into space in its first human space flight mission Gaganyaan in 2022.A view of earth from the edge of space captured by NASA's balloon which carried the experiments by students. The fully Inflated balloon is seen on the right. ( Image:Idoodleedu Inc )Speaking on the same, Bahmba said,The idea to develop the satellite came at a time when earlier this year, Idoodleedu Inc., a US-based firm working in partnership with NASA, announced an international competition, �Cubes in Space.�A view of the NASAs gondola seen with the student�s experiments strapped on prior to flight. (Image: Idoodleedu Inc)The competition provided an opportunity for students to build their experiments, which are then flown to space. Out of the 350 experiment proposals submitted by the participants, 160 were selected to be flown by NASA. This included two experiment proposals submitted by SPACE-India.RamanSat 2 follows the success of Kalam Sat, named after former Indian President APJ Abdul Kalam, and built by an Indian high school team from Chennai, that participated in the same programme in 2017.(Edited by Suman Singh)",https://yourstory.com/2019/09/student-satellite-ramansat-2-nasa-aabhaas-sikha?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

20,Bill Barney resigns as CEO from Anil Ambani's RCom; to continue at GCX,"Bill Barney on Tuesday stepped down as CEO of Reliance Communications (RCom) to focus full time at the helm of Global Cloud Xchange (GCX) during its corporate restructuring process. Reliance Communications' subsidiary GCX, which makes undersea cable systems, had filed for bankruptcy in the US last week.",The Financial Express,"Global Cloud Xchange on Tuesday said that Bill Barney has stepped down as CEO of Reliance Communications to focus full time at the helm of GCX during its corporate restructuring process. Reliance Communications� subsidiary, Global Cloud Xchange Limited (GCX), had filed for bankruptcy in the US, last week.�GCX today announced that Bill Barney, CEO of Reliance Communications and Chairman and CEO of Global Cloud Xchange has resigned his RCOM role to focus full time at the helm of GCX during its corporate restructuring process,� GCX said in a statement posted on its website.On September 16, the GCX had said that it has initiated voluntary, pre-packaged Chapter 11 restructuring with support from over 75 per cent of lenders. In the statement on Tuesday, Barney said: �With GCX�s recent voluntary Chapter 11 filing, it will be in the best interest of both RCOM and GCX for me to step down at this time to focus on GCX restructuring�.�Upon emergence from this process, GCX expects to be well-positioned to aggressively pursue our business plan independent of the overhang caused by our corporate parent�s challenges,� Barney added.Get live Stock Prices from BSE and NSE and latest NAV, portfolio of Mutual Funds, calculate your tax by Income Tax Calculator, know market�s Top Gainers, Top Losers & Best Equity Funds. Like us on Facebook and follow us on Twitter.",https://www.financialexpress.com/industry/bill-barney-resigns-as-rcom-ceo-to-continue-at-gcx/1716391/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

21,Deepika Padukone attends Dior's show at Paris Fashion Week,"Actress Deepika Padukone on Tuesday attended luxury brand Dior's fashion show at the Paris Fashion Week. Deepika opted for a floral printed strapless gown with a brown headband of the same print and mesh patterned long boots at Dior's Spring/Summer show. She accessorised her look with a Dior handbag, golden jewellery and pulled her hair up into a bun.",Times Now,"Just another day with Deepika Padukone shelling out some fashion goals for us. From making neon look cool at the airport to adding some glamour to basic blue jeans to turning up like a glam goddess on the red-carpet, Deepika always makes our heads turn with her chic and effortless fashion choices. The diva has now jetted off to Paris to attend Dior's fashion show. Ahead of the show, Deepika went on to share her look from the show and count on Bollywood's Rani Padmavati to make brown look so fashionable.�Deepika opted for a strapless brown gown with yellow and white floral and an elaborate bow detail. She teamed this with a matching headband and pulled her hair up into a messy bun. With a brown layer, DeePee finished her look with layered gold necklaces and a Dior clutch. With a thin stroke of eyeliner and dewy skin, Deepika looked beautiful. But undoubtedly, the highlight of her look are her lace tie-up boots.�Only Deepika can make such a risque shade look so chic and stylish. Check out all the pictures here:���
�On the work front, Deepika has just finished filming for Kabir Khan's next film, 83 along with beau Ranveer Singh. The couple will also be essaying the role of�on-screen husband and wife in this film where Ranveer will be seen as Kapil Dev and Deepika as Romi Dev. Deepika will also be seen in Meghna Gulzar's next project, Chhappak alongside Vikrant Massey. Turning producer with this project, Deepika will be seen essaying the role of acid-attack survivor Laxmi Agarwal.�The Paris Fashion Week begins on September 24 and goes on until October 1. While we wait to see all the trends being set in the fashion capital of the world, stay tuned for all the updates on entertainment, fashion, and lifestyle.�",https://www.timesnownews.com/entertainment/fashion/article/pics-deepika-padukone-looks-nothing-less-than-a-showstopper-at-diors-fashion-show-in-paris/494444?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

23,Uncontainable excitement: Shweta on dad's Dadasaheb Phalke Award,"After Amitabh Bachchan was selected for the Dadasaheb Phalke Award, his daughter, Shweta Bachchan posted a picture of the actor on Instagram and congratulated him. ""Whose your Dada (Saheb Phalke)? Uncontainable excitement, pride, tears, and general hysteria,"" she wrote. Director Karan Johar also congratulated Bachchan and wrote, ""I'm honoured and proud to be in the Era of AMITABH BACHCHAN!""",Times Now,"After Abhishek Bachchan shared how proud he is of his dad and megastar Amitabh Bachchan's Dadasaheb Phalke Award, his sister Shweta Bachchan, too, penned the nicest congratulatory wish for her dearest dad.�Sharing a throwback photograph of Big B on Instagram, Shweta put to use an interesting wordplay in her caption.�Sharing how emotional the moment is for the entire family, Shweta tried to incorporate all the emotions in her caption. From excitement and pride to just the feeling of hysteria, Shweta encapsulated her feelings on Instagram.In her caption, Shweta wrote, ""Whose your Dada (Saheb Phalke) ? Uncontainable excitement, pride, tears, and general hysteria!!! Congratulations Papa.""��It was announced earlier today that Big B is the recipient of this year's Dadasaheb Phalke Award. Soon after the news was announced on social media, several celebrities from Bollywood and beyond took to social media and wished the legendary superstar.�To name a few, Rajinikanth, Nagarjuna Akkineni, Karan Johar, Anil Kapoor and Anupam Kher took to social media and congratulated Big B for winning the highest honour in cinema.�Prakash Javadekar, Minister of Information & Broadcasting, had earlier announced the news with a tweet. His tweet read as, ""The legend Amitabh Bachchan who entertained and inspired for 2 generations has been selected unanimously for #DadaSahabPhalke award. The entire country and international community is happy. My heartiest Congratulations to him. @narendramodi @SrBachchan.""Soon after the news, Abhishek had taken to social media and reacted to the announcement saying, ""Overjoyed and so, so proud! #ProudSon.""The megastar, who has been in the industry for over five decades, continues to experiment with his choice of projects. Big B will now be seen in Shoojit Sircar's Gulabo Sitabo alongside Ayushmann Khurrana and Ayan Mukerji's Brahmastra, co-starring Alia Bhatt, Ranbir Kapoor, Mouni Roy and Nagarjuna Akkineni in lead roles.�Stay tuned to ZoomTV.com for more updates on entertainment, lifestyle and fashion.�",https://www.timesnownews.com/entertainment/news/people/article/shweta-bachchan-has-the-nicest-congratulatory-message-for-dad-amitabh-bachchan-whose-your-dada-saheb-phalke/494565?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

26,"I was raped at 15, rapist said I was sold to him by mom for $500: Demi","Hollywood actress Demi Moore has revealed that she was raped at the age of 15 in her home. She added that the man told her that she had been sold to him by her mother for $500. When asked if she believed the man, Demi said, ""I think, in my deep heart no...But she still did give him the access.""",The Guardian,Actor tells Good Morning America that the attack took place in her home with her mother�s knowledge,https://www.theguardian.com/film/2019/sep/24/demi-moore-reveals-she-was-raped-aged-15-in-new-memoir?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

28,WeWork Co-founder Neumann to step down as CEO amid investors' pressure,"US-based shared workspaces startup WeWork's Co-founder Adam Neumann is stepping down from the CEO role and will become a non-executive Chairman, a WeWork spokesperson confirmed to CNBC on Tuesday. WeWork Vice-Chairman Sebastian Gunningham and CFO Artie Minson will become co-CEOs, it added. WeWork's largest investor SoftBank's CEO Masayoshi Son led the charge to remove Neumann, CNBC reported.",TechCrunch,"WeWork�s co-founder and chief executive officer Adam Neumann  has stepped down as CEO and will serve as non-executive chairman of the board, the company confirmed in a press release Tuesday following a report from The Wall Street Journal. WeWork�s vice chairman Sebastian Gunningham and the company�s president and chief operating officer Artie Minson will serve as co-CEOs.The eclectic executive has faced increasing pressure to relinquish his throne after another report from the WSJ highlighted his drug use and desires to become Israel�s prime minister, among other strange behaviors.�As co-founder of WeWork, I am so proud of this team and the incredible company that we have built over the last decade,� Neumann said in a statement. �Our global platform now spans 111 cities in 29 countries, serving more than 527,000 members each day. While our business has never been stronger, in recent weeks, the scrutiny directed toward me has become a significant distraction, and I have decided that it is in the best interest of the company to step down as chief executive. Thank you to my colleagues, our members, our landlord partners, and our investors for continuing to believe in this great business.�Neumann�s wife and WeWork co-founder Rebekah Neumann is said to have stepped down from her role as well. Rebekah has had several titles over the years, including chief impact officer, chief brand officer and most recently, co-founder and CEO of WeGrow, WeWork�s �conscious entrepreneurial school.�SoftBank, the Japanese investor that has funneled billions into the star co-working business, is said to have encouraged � rather, enforced � Neumann�s reported transition out of the CEO role ahead of the company�s anticipated initial public offering. Per the WSJ, moving to the chairman seat would �allow [Neumann] to stay at the company he built into one of the country�s most valuable startups, but inject fresh leadership to pursue an IPO that would bring We the cash it needs to keep up its torrid growth.�WeWork revealed its unusual IPO prospectus last month after raising more than $8 billion in equity and debt funding. The New York-based company had been valued at a whopping $47 billion, thanks largely to SoftBank�s repeated investments despite financials that show losses of nearly $1 billion in the six months ending June 30.Wall Street investors were skeptical of the eye-popping valuation, leading to reports WeWork would seek a valuation of as low as $15 billion instead, a magnificent defeat for one of the most valuable private companies in the world. Ultimately, WeWork delayed its float altogether, claiming it planned to go public �by the end of the year.�In additional efforts to appease Wall Street, WeWork amended its S-1 filing to include the appointment of an independent lead director and its first female board member, Frances Frei. On top of that, the company decreased the strength of Class B and Class C shares so Neumann would not have 20 times the voting power of other shareholders, and removed Neumann�s wife from succession planning at the company.According to the latest news, Neumann�s voting shares will be reduced from 10:1 to 3:1.Meanwhile, WeWork is working with bankers to reduce the cost of its money-losing operation, with a new report from The Information stating the business may cut as many as 5,000 roles, or one-third of its entire workforce.The WeWork IPO saga draws many parallels to Uber�s pre-IPO struggles. Both companies were led, for years, by outspoken executives, Neumann and Travis Kalanick, respectively. Both men were ousted, in essence, by frustrated board members who were concerned at the potential outcome of multi-billion-dollar IPOs.Given WeWork�s struggle to complete a public listing and Uber�s disappointing performance on the public markets, perhaps private market investors will realize Silicon Valley�s pixie dust doesn�t carry the same weight on Wall Street.As Adam Neumann reportedly faces pressure to step down; it�s looking like a fight for life between WeWork and SoftBank",https://techcrunch.com/2019/09/24/report-weworks-adam-neumann-to-step-down-as-ceo/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

29,"I was denied entry at 'Howdy, Modi' event due to my comments on PM: Hasan","Indian-American comedian Hasan Minhaj has claimed that he was blacklisted from 'Howdy, Modi' event as the comments he made on PM Narendra Modi in his show ""were not appreciated"". Hasan also pointed out that although he was blacklisted, the event mentioned his name and displayed his photo while honouring prominent Indian Americans.",The Quint,"US-Indian comedian Hasan Minhaj appeared on Late Night with Seth Meyers Monday night 23 September to discuss him being denied entry to Prime Minister Narendra Modi�s �Howdy Modi� event in Houston, Texas.Hasan, who hosts Netflix�s popular political comedy show Patriot Act with Hasan Minhaj, was allegedly told by the organizers that his comments on PM Modi were the reason for him being shut out from covering the event.Watch the video of Hasan recounting the entire situation below.Also Read : Hasan Minhaj Denied Entry to �Howdy Modi� Event in HoustonHasan also pointed out that the irony while he was �blacklisted� and forced to watch the program online, the event in fact mentioned his name while honouring prominent Indian Americans. He managed to captured a screen where his picture was used in the event alongside other Indian American comedians Aziz Ansari and Mindy Kaling.About 50,000 people of the Indian-American community attended the event at the NRG Stadium in Houston, Texas on Sunday, 22 September, that was jointly addressed by the Indian prime minister and US President Donald Trump.Earlier, a video did the rounds on social media, in which Hasan is seen talking to a media coordinator from the press registration desk outside the venue on phone.Hasan had received flak from Indian users on social media for his episodes on the Indian elections and the media clampdown in Kashmir after the abrogation of Article 370.(Hi there! We will be continuing our news service on WhatsApp. Meanwhile, stay tuned to our Telegram channel here.)",https://www.thequint.com/entertainment/celebrities/honoured-me-while-kicking-me-out-hasan-minhaj-on-being-denied-access-to-howdy-modi-event-in-houston?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

30,Situation very bad in Valley: Ghulam Nabi Azad on reaching Jammu,"Senior Congress leader Ghulam Nabi Azad on Tuesday reached Jammu on the second-leg of his six-day tour of Jammu and Kashmir and said the situation in the Valley was ""very bad"". ""I was not even allowed by the administration to visit 10% of the places where I had planned to go in the Valley during my stay there,"" said Azad.",The Quint,"Senior Congress leader Ghulam Nabi Azad on Tuesday, 24 September, reached Jammu on the second-leg of his six-day tour of Jammu and Kashmir and said the situation in the Valley is ""very bad"".His three earlier bids to reach Srinagar had failed as he was turned back from the airport by the authorities.When asked by reporters as to what was his assessment of the situation in Kashmir, Azad replied, ""It is very bad.""""I do not have to say anything to media right now. I spent four days in Kashmir and arrived here to spend two more days in Jammu. After the end of the six-day tour, I will say whatever I have to say,"" he told reporters outside his residence in Jammu.In response to another question about submission of his assessment report on the situation in Jammu and Kashmir to the Supreme Court, the former state chief minister said a decision on this would be taken after his return to Delhi.Asked about detention of political leaders and curbs on political activities, Azad said, ""There is no mark of freedom of speech in Jammu and Kashmir.""Azad's visit became possible after the Supreme Court on 16 September allowed him to tour the state.A bench, headed by Chief Justice of India Ranjan Gogoi, had allowed the Congress leader to visit four districts - Srinagar, Jammu, Baramulla, Anantnag - to meet people.The bench was informed by Azad's counsel and senior advocate A M Singhvi that the Congress leader wants to meet people and inquire about their welfare.A senior Congress leader said Azad will restrict his visit to Jammu district alone as per the Supreme Court directive.""He will hold meetings with party activists and will be interacting with cross-section of people to assess the situation,"" he said.He said it is unfortunate that Azad had to seek the permission from the apex court to visit his home state, where majority of the mainstream political leaders have been placed under detention or house arrest since the scrapping of the special status to Jammu and Kashmir and its bifurcation into two Union Territories � Jammu and Kashmir, and Ladakh.(This story was auto-published from a syndicated feed. No part of the story has been edited by The Quint.)",https://www.thequint.com/news/india/situation-very-bad-in-kashmir-ghulam-nabi-azad-jammu?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts

