267,"BigBasket shuts down on-demand delivery in NCR, Mumbai: Report","Bengaluru-based online grocery delivery startup BigBasket has shut down its on-demand, under-90-minute delivery service in areas including the National Capital Region (NCR), Mumbai, Pune and Lucknow, among others, Entrackr reported. The on-demand feature is also not available for premium BBStar members, the report said. However, the on-demand service is reportedly still operational in Bengaluru.",Entrackr,"Concept of on-demand grocery delivery was a rage amongst startups in India during the 2014-17 period. Many players including BigBasket, Grofers, PepperTap, and Localbanya were centered around on-demand grocery. It also helped them raise a large amount of venture capitalist money. But the concept of on-demand grocery is almost dead. Grofers had pivoted from 90 minutes delivery almost two years ago while Localbanya and Peppertap wounded up operations long back. Now, BigBasket also appears to be done with its feature called ‘Express Delivery’.Team members at Entrackr has been trying to order via Express Delivery across Gurugram, Delhi, and Noida (NCR) for over several weeks. However, all these attempts failed. Instead of ‘Express service’ that promises delivery within 90 minutes, the company is showing delivery timing in several slots (next day or sometimes same day).We also have checked the feature in other cities such as Mumbai, Pune, Lucknow, and Patna, however, we couldn’t find on-demand feature in these cities as well. The on-demand feature is even not available for premium BBStar members. It’s a premium subscription programme offered by BigBasket. Meanwhile, the service is also available in Bengaluru on a select number of SKUs. Entrackr has sent queries to BigBasket’s co-founder Hari Menon. We will update the post as he responds.Several experts emphasise that on-demand delivery is unviable as the cost per delivery is high. This is the reason why earlier Grofers and now BigBasket is moving from the express delivery feature. Such service costs about Rs 80 per delivery while slot based delivery is relatively cheaper.Since BigBasket has suspended on-demand delivery, it’s likely to have shut down many dark stores which were used to facilitate quick deliveries. Suspension of express delivery has come at a time when BigBasket is betting big on the subscription commerce segment with BBDaily.Like MilkBasket and Dailyninja, subscription-only BBDaily delivers milk and daily essentials every morning.While we don’t know whether BigBasket would also be suspending express delivery feature in Bengaluru or not, the pull out of service from many cities herald the death of on-demand delivery in India. No other player (with substantial scale) except BigBasket used to do on-demand deliveries.The development also brings online grocery segment to a full circle. When grocery e-tailing started in India, many startups jumped to tap into the opportunity with slot based models. However, the shift from the model happened as VCs were showing interest in the on-demand model. Now, with the concerns around profitability and unit economics in express delivery model, these firms have switched back to slot based deliveries.",https://entrackr.com/2019/07/bigbasket-shut-down-on-demand-service/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
268,Act against govt staff with more than 1 spouse: HC to TN govt body,The Madras High Court on Friday directed the Secretary to Personnel and Administrative Reforms Department of the State to initiate disciplinary action against public servants who have more than one spouse. The court gave the direction while rejecting a petition filed by the second wife of a deceased police personnel seeking pension benefits equivalent to the first wife.,The New Indian Express,"MADURAI: The Madurai Bench of Madras High Court on Friday directed the Secretary to Personnel and Administrative Reforms Department of the State to initiate disciplinary action against public servants who commit bigamy. Passing the order while rejecting a petition filed by the second wife of a deceased police personnel seeking pension benefits equivalent to the first wife, Justice SM Subramaniam directed the government to issue guidelines to all government departments to enter the name of spouse in the service records of public servants only after verifying the genuineness of the information. “In spite of the Conduct Rules stating that bigamous marriage is misconduct and an offence under the Indian Penal Code, the authorities competent of the various departments are absolutely insensitive towards such issues,” the judge observed. “The consequences of such insensitivity results in denial of livelihood to the other woman, who married the public servant as second wife, without even knowing the consequences,” he added.Hence a foolproof procedure should be adopted by the State for entering name of the nominees in the service records of the public servants, opined the judge and gave the above directions. The petition was filed by one R Thenmozhi seeking direction to provide the deceased husband’s retirement benefits to her and the first wife of her husband proportionately. However, her claim was rejected as her name was not entered as nominee in the service records of her husband.Med aspirant denied admission gets relief
Madurai: The Madurai Bench of Madras High Court on Friday directed the State government to grant admission to a medical aspirant, whose candidature under SC category was rejected based on ‘nativity rules’, after verifying his community status. Justice R Suresh Kumar passed the order on the petition filed by one P Karuppasamy.The judge noted that the reasons cited by the Selection Committee for refusing admission were due to the fact that his parents were from Sri Lanka and he had studied in Karnataka. The government also questioned the community certificate of the petitioner alleging that the petitioner’s SC community status is in Karnataka but not in Tamil Nadu. However, the judge rejected the contentions of the State. “If one wing of the State conferred a communal and nativity status to a person, another wing of the very same instrumentality of the State cannot reject it without any valid reason,” the judge said. ",http://www.newindianexpress.com/states/tamil-nadu/2019/jul/27/crack-down-on-officials-with-more-than-1-spouse-2009982.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
269,"CRPF jawan, who survived 8 bullets, rejoins duty in Srinagar","CRPF jawan Khursheed Ahmad, who was shot eight times in a terrorist attack in 2016, has rejoined duty in J&K's Srinagar. Ahmad was in ICU for two months after the attack, in which eight jawans were martyred and 22 others were injured. ""For my colleagues, I now handle paperwork related to passes, transfers and other office work,"" he said.",The Quint,"Video Editor: Purnendu PritamVideo Producer: Viraj Gaur(With video inputs from Syed Shahriyar, Srinagar)Khursheed Ahmad, a head constable in CRPF, who was riddled with eight bullets in a militant attack in 2016 has rejoined duty in Srinagar.Ahmad fought a long battle with spinal injury that doctors said may leave him unable to walk. But he emerged victorious.He now works at the office, “For my colleagues, I now handle paperwork related to passes, transfers, as well as other office work.”Also Read : Quint Exclusive: CRPF Jawan, Injured In LeT Ambush, Walks AgainOn 25 June 2016, Ahmad and other CRPF jawans were returning after shooting practice in Lethpura when 4 militants suddenly opened fire on them. Eight CRPF jawans died and 22 were injured in this militant ambush.Severely injured, Ahmad was in the ICU for 2 months. He was then shifted to the AIIMS trauma centre in Delhi, where he started showing signs of recovery.“I told them to let go of me. I felt my legs shaking, but I was able to stand. I told them to hand me the walker.”“If there’s an air ambulance for the CRPF, that would be for the best because they will be able to immediately airlift jawans and officers and take them to the nearest hospital,” he says.Ahmad thanks his family and the CRPF for supporting him through the ordeal. But he also claims that the state government of Jammu and Kashmir did not provide him with any help.“I’ve not received a rupee’s worth of help from the state government. If I have been injured in a state, the state should help me out,” he says.Also Read : Elections 2019: CRPF Jawan Injured in IED Blast in Chhattisgarh(Good news! The Quint is continuing its news service on Whatsapp.)",https://www.thequint.com/videos/news-videos/crpf-jawan-injured-in-militant-ambush-rejoins-duty?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
270,"Aligarh admin bans recitation of Hanuman Chalisa, Namaz on roads","Aligarh district administration has banned all religious activities, including recitation of Hanuman Chalisa and offering Namaz, on roads. The decision was taken after some groups started organising aarti and Hanuman Chalisa recitations on roads to protest against Muslims offering Namaz on streets. ""Performing religious activities on the roads can disturb the law and order,"" District Magistrate CB Singh said.",The Financial Express,"The Aligarh district administration has issued an order banning all religious activities including the offering of Namaz by Muslims on roads. The decision was taken after some right-wing groups started organising aarti and Hanuman Chalisa recitations on roads to protest against Muslims offering namaz on streets.District Magistrate CB Singh told news agency ANI that Aligarh is a sensitive city and efforts to spoil the atmosphere should be foiled. The DM said that he spoke to the representatives of the outfits who were performing aarti on the roads on every Tuesday and Saturday. He said that everybody has religious freedom but they must carry out all their religious activities inside the temple or any other religious place.“No religious activities are allowed on roads without permission. Aligarh is a very sensitive city and such practice on the roads can spoil the atmosphere,” he said.“Performing religious activities on the roads can disturb the law and order of the state,” Singh added.He said that the ban will, however, not apply on Muslims during Eid when a large number of people fro the minority community gather to offer namaz.As per the directive, he said that prior administrative permission will be mandatory before carrying out any procession or religious rallies in the city.Earlier, it was reported that some right-wing organisations were organising religious activities on the streets every Tuesday in response to Muslims offering namaz on the roads.The practice started from Hapur and is now being held in more than half a dozen districts in the state. Last Saturday, BJP leader and former Aligarh mayor Shakuntala Bharti also participated in an event.“If one community can block the road for offering namaaz, then why can’t the Hindus perform maha aarti on roads?” BJP’s Aligarh unit general secretary Manav Mahajan had said.Get live Stock Prices from BSE and NSE and latest NAV, portfolio of Mutual Funds, calculate your tax by Income Tax Calculator, know market’s Top Gainers, Top Losers & Best Equity Funds. Like us on Facebook and follow us on Twitter.",https://www.financialexpress.com/india-news/aligarh-administration-bans-recitation-of-hanuman-chalisa-namaz-by-muslims-on-roads/1657983/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
271,"8 killed, 60 injured after earthquakes hit Philippines","At least eight people were killed and 60 others were injured after two earthquakes struck a province in the Philippines on Saturday. The earthquakes, magnitudes 5.4 and 5.9, hit the province of Batanes, an archipelago in the north of the country. The military has deployed an aircraft to send supplies and rescue those injured.",Reuters,"MANILA (Reuters) - An earthquake and aftershocks struck islands off the north of the Philippines on Saturday killing eight people and injuring 60, disaster officials said. An initial quake of magnitude 5.4 that struck the Batanes islands was followed shortly by an aftershock of magnitude 5.9, according to Philippine government data. Another big aftershock struck a little later. The first quake killed five people while three people were killed in aftershocks, Ricardo Jalad, executive director of the disaster agency, told Reuters.  “It’s traumatic ... we’re still feel strong aftershocks,” Edna Gato, a school teacher in Itbayat town, told Reuters.     The national disaster agency said it was sending medical and rescue teams to the islands, about half way between the main Philippine island of Luzon and Taiwan. The military was also deploying an aircraft to send supplies and bring out injured, he said. Gato said she was standing outside in an open space with more than 1,000 people.  “New houses were damaged and the old houses which we were preserving were completely destroyed,” she said, referring to traditional stone homes. The Philippines is on the geologically active Pacific Ring of Fire and experiences frequent earthquakes. Reporting by Neil Jerome Morales; Editing by Robert Birsel",https://www.reuters.com/article/us-philippines-quake/eight-killed-in-quake-aftershocks-in-philippines-60-injured-agency-idUSKCN1UM023?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
274,US economy misses Donald Trump's 3% growth target in 2018,"US' Gross Domestic Product expanded by 2.9% last year, missing the 3% growth target set by US President Donald Trump. The economy's performance in 2018 was still an acceleration from the 2.4% growth recorded in 2017. Trump has repeatedly insisted that Federal Reserve should cut borrowing costs, saying it would allow the economy to take off ""like a rocket ship"".",Reuters,"WASHINGTON (Reuters) - U.S. economic growth in 2018 missed the Trump administration’s 3% target by any measure, which could renew criticism of the White House’s $1.5 trillion in tax cuts.  The Commerce Department said on Friday that gross domestic product increased at a 2.9% rate last year, confirming an estimate which was published in March. The department’s annual revisions to GDP data also showed the economy growing 2.5% in the 12 months through the fourth quarter of 2018, down from the previously reported 3.0%. President Donald Trump had highlighted the year-on-year growth figure as proof that the tax cuts and a government spending blitz, which have helped to swell the federal government deficit, had put the economy on a sustainable path of strong growth. The White House and Republicans have argued that the massive tax cuts, which included slashing the corporate tax rate to 21% from 35%, would pay for themselves through strong economic growth. Democrats assailed the tax cuts as benefiting wealthy Americans at the expense of the middle-class.  The updated GDP data, and signs that the economy shifted into lower gear in the second quarter after receiving a boost from exports and an accumulation of unsold goods in the first three months of 2019, are undercutting that argument. Trump likes to showcase the economy as one of the biggest achievements of his first term in office, declaring last July that his administration had “accomplished an economic turnaround of historic proportions.” On the campaign trail, Trump boasted he could boost annual GDP growth to 4%. The downgrade to the 2018 year-on-year measure to below 3% may well irk a commander-in-chief who has been quick to blame the U.S. Federal Reserve in particular for actions he sees as stymieing his growth agenda. The Fed meets on interest rates next week, and Trump has already been jawboning policymakers to cut borrowing costs, which he says would allow the economy to take off “like a rocket ship.” Economists, though, have long cautioned that the 3% growth target was unrealistic, given low productivity among other factors. Economists estimate the economy’s growth potential, or the pace at which it can expand without generating too much inflation, at around 2%.  An alternative measure of economic growth, gross domestic income (GDI), rose 2.5% in 2018. The average of GDP and GDI, also referred to as gross domestic output and considered a better measure of economic activity, increased 2.7% in 2018. The updated Commerce Department data also showed growth in the second and third quarters of last year was not as robust as previously estimated, and the economy grew much more slowly in the fourth quarter than had been reported in March.  Still, the economy’s performance in 2018 was an acceleration from the 2.4% growth notched in 2017. It matched the performance in 2015 during the Obama administration. The economy grew 2.8% in the 12 months through the fourth quarter of 2017. The data also showed growth in consumer spending peaking in the second quarter and decelerating sharply in the final three months of 2018.  Growth in the first quarter of 2018 was revised up to a 2.5% annualized rate from 2.2%. Second-quarter growth, which prompted Trump’s mission accomplished declaration, was cut to a 3.5% pace from a 4.2% rate. Growth in the third quarter was slashed to a 2.9% rate from a 3.4% pace. Fourth-quarter GDP growth was lowered to a 1.1% pace from a 2.2% rate.  The downward revisions to the three quarters largely reflected downgrades to business investment, suggesting corporations likely did not plow their tax windfall back into their businesses. Some companies like Apple (AAPL.O) used their windfall for share buybacks. But the lower taxes boosted savings last year. The saving rate was raised to 7.7% from 6.7%, reflecting upward revisions to repatriated profit from the rest of the world. Corporate profit estimates were, however, marked down in both 2017 and 2018.   Reporting By Lucia Mutikani; Editing by Andrea Ricci",https://in.reuters.com/article/us-usa-economy-growth/u-s-economy-misses-trumps-3-target-in-2018-idINKCN1UL1KP?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
275,Real end US tour with 3-7 thrashing at the hands of Atletico,"Real Madrid finished their US tour with a 3-7 thrashing at the hands of their city rivals Atletico Madrid in New Jersey on Friday. Diego Costa struck in the first minute against Real, who were then three down before the 20-minute mark, and five down by the interval. Real Madrid have conceded 12 goals in three games in the US.",Reuters,"EAST RUTHERFORD, New Jersey (Reuters) - Real Madrid finished their tour of the United States with a 7-3 humiliation by rivals Atletico Madrid in New Jersey on Friday, ensuring they head home in embarrassment from their American excursions. Their tour started in pretty underwhelming fashion with a 3-1 defeat to Bayern Munich in Texas, before they then fell 2-0 behind against Arsenal inside 24 minutes in Washington DC on Tuesday. They fought back in the second half to rescue a 2-2 draw, eventually winning on penalties, but against their city rivals in their final match, Real’s pre-season toils really unravelled. Diego Costa struck in the first minute to stun Real, who found themselves three down before the 20 minute mark, and five down by the interval. Real’s beleaguered backline, which was not by any stretch a second string with captain Sergio Ramos and Marcelo starting, could not cope with the combative Costa, who finished the match with four goals, before being sent off. Late goals from Karim Benzema and Javi Hernandez ensured Atletico did not better their biggest competitive victory over Real — 5-0 in the 1947-48 season — but the damage had been done. Real’s defending will certainly be of great concern to  coach Zinedine Zidane, having seen his side concede 12 goals in three games in the U.S., but there were very few other positives to take from the trip. New big-money signings Eden Hazard and Luka Jovic, who have featured in all three games, mustered just two shots at goal between them in the U.S. “There was no response from us to change something,” Zidane told reporters after the match. “The first part was difficult. We never entered the game. We have lacked everything, especially intensity. “You don’t have to spin it over. It’s a pre-season game. They’ve been better at everything. There is nothing more to talk about. We are preparing a season and being calm.” While Zidane is right that there is only so much you can read into pre-season results, Real’s preparations for the new La Liga season could not have gone much worse. Zidane’s thoughts have been dominated by Gareth Bale’s future since the Frenchman admitted that the club were trying to sell the Welshman, with every press conference since involving yet more questions about where Bale’s future lies. There are still pre-season games left to try and generate some momentum ahead of start of the Spanish season on August 17, but so far, it has not been Real or Zidane’s summer. Reporting by Peter Hall; Editing by Amlan Chakraborty",https://www.reuters.com/article/uk-soccer-spain-mad-struggles-idUKKCN1UM05A?utm_campaign=fullarticle&utm_medium=referral&utm_content=5d3c04b4595b5a0001c333f9&utm_source=inshorts
279,NCP's Maharashtra women wing President resigns,"Ahead of the Maharashtra State Assembly polls, NCP's state women wing President Chitra Kishor Wagh resigned from the party's primary membership on Friday. ""I am indeed grateful...for...all the opportunities to serve and be the voice of women of Maharashtra,"" her resignation read. This comes a day after NCP's Mumbai chief Sachin Ahir resigned from the party and joined Shiv Sena.",Times Now,"Mumbai: With the Assembly elections right around the corner in Maharashtra, several Opposition bigwigs have switched sides while many are reportedly set to do so in the coming days. The latest in the series is Nationalist Congress Party's women wing president Chitra Wagh who resigned from the primary membership of the party on Friday amid speculation that she may join the BJP.""I hereby submit my resignation as president of Nationalist Mahila Congress Maharashtra Pradesh as well as primary membership of the party to NCP president Sharad Pawar. I am indeed grateful to you for giving me all the opportunities to serve and be the voice of women in Maharashtra,"" her resignation read.  This has come only a day after NCP's Mumbai chief Sachin Ahir jumped ship and joined the Shiv Sena. While NCP is yet to react on Wagh's resignation, it has accused Ahir of staining the ideologies of Phule-Shahu-Ambedkar. ""We condemn Sachin Ahir who stained the ideologies of Phule-Shahu-Ambedkar by defecting from the NCP,"" Sunil Shinde, head of Mumbai unit of NCP's social justice department, said. On his part Ahir has said that he was ""full of pain"" and has tried to justify his decision, saying ""tough decisions have to be taken in politics"", while adding that he would now help fulfill the dreams of the Sena president, as per a report on news agency IANS. These are not the first defections that have given a jolt to the Opposition in the state. Last month, senior Congress leader and Leader of Opposition in the Assembly Radhakrishna Vikhe Patil resigned from the party and joined the BJP. He was later inducted into Devendra Fadnavis-led Maharashtra cabinet on June 16 along with former Congress leader Ashish Shelar.Several other defections are expected in the next coming days - among leaders whose names are making rounds are Akole MLA Vaibhav Pichad and Shrivardhan MLA Avdhut Tatkare. Apar from these - Baban Shinde from Madha and Dilip Sopal from Barshi - were also absent from a meeting called by former deputy CM Ajit Pawar triggering speculations of the possibility of their exit.This crisis within the two Opposition parties came to fore after the Lok Sabha election drubbing where the duo could only manage 5 of the 48 seats. BJP- Shiv Sena alliance swept the rest 41 seats. 
 ",https://www.timesnownews.com/india/article/day-after-its-mumbai-chief-sachin-ahir-ncps-state-women-wing-president-chitra-wagh-resigns/459787?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
280,Bihar women's cell seeks Azam's dismissal over 'eyes' remark,"Bihar State Commission for Women Chairperson Dilmani Mishra on Friday condemned SP MP Azam Khan's remark to BJP MP Rama Devi, adding that she has written to the Speaker to dismiss Khan. ""A member of Parliament who can't respect women is not worthy of being in Parliament,"" Mishra said. Khan had told Devi, ""I feel like looking into your eyes.""",ANI,"Patna (Bihar) [India], July 27 (ANI): Dilmani Mishra, Chairperson of Bihar Women's Commission, has condemned Azam Khan's sexist remark against BJP lawmaker Rama Devi in the Lok Sabha and said she has requested the Speaker to dismiss him.""I just want to say that such a person should be not be allowed to sit in the House. he does not respect women. I have also sent a letter to the Speaker regarding his dismissal,"" she said while speaking to ANI on Friday. During the debate on the Triple Talaq Bill in the Lower House on Thursday, Rama Devi had asked Khan to speak looking at the Chair and address the House through the presiding officer.Khan, however, made remarks that were perceived to be sexist by the treasury benches, triggering strong objections.The Rampur lawmaker, in his defense, had said Rama Devi was like a sister to him.Khan did not apologise for his remark but said he will resign if he had said anything unparliamentary. He also staged a walkout along with his party chief Akhilesh Yadav, who defended his remarks. (ANI)",https://www.aninews.in/news/national/general-news/bihar-womens-commission-condemns-azam-khans-remark-seeks-dismissal20190727110109/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
281,Women should get reservation in Parliament: Venkaiah Naidu,"Vice President M Venkaiah Naidu on Saturday said women should be given seat reservation in the Parliament and then they should be provided with 'funds, functions and functionaries'. ""We call 'Mother India', we don't call 'Father India'. That's the importance given to women,"" he added. Notably, the Women's Reservation Bill is pending in the Lok Sabha for nearly a decade.",ANI,"Mumbai (Maharastra) [India], July 27 (ANI): Vice President M Venkaiah Naidu on Saturday proposed that women should be given seat reservation in the Parliament and after that, they should be provided with ""funds, functions, and functionaries"".""We call 'Mother India', we don't call 'Father India.' That's the importance given to women. They are 50 per cent of the population. Women should get a reservation in Parliament too and after giving reservation, give them funds, functions, and functionaries,"" said Naidu during 1st Democracy Awards ceremony here.Naidu's statement comes as Women's Reservation Bill or The Constitution (108th Amendment) Bill, 2008, which proposes to reserve 33 per cent of all seats in the Lok Sabha of Parliament of India, is still pending from 10 years.The 17th Lok Sabha has the highest number of women MPs elected in the 2019 polls. There are 78 women members in Parliament, the highest since Independence.Naidu also praised the state of Maharashtra for granting 50 per cent seat reservation to women in the local bodies elections.""One of the striking features of the state government is 50 per cent reservation to women in the local bodies,"" he said.Expressing discontent over delay in local bodies elections in various states, Naidu said that the elections should be conducted in every five years.""I have also been advocating the need to make it mandatory for holding elections for local bodies every five years without giving scope to the state government to postpone them on one pretext or other. Like Parliament, like Assembly it should be mandatory that when the term of the local bodies is coming to an end then before a month or two they must start preparing for the next election,"" Rajya Sabha Chairman Naidu said. (ANI)",https://www.aninews.in/news/national/politics/women-should-get-seat-reservation-in-parliament-venkaiah-naidu20190727142707/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
282,Gurugram lending startup Indifi gets â‚¹145cr led by CDC Group,"Gurugram-based B2B debt-financing platform Indifi has raised about â‚¹145 crore in its Series C funding round led by the CDC Group. Existing investors including Accel India, Omidyar Network, Fair Finance Fund and Elevar Equity also participated in the round. Founded in the year 2015, Indifi is a new-age lending platform for small and medium enterprises (SME).",Inc42,,https://inc42.com/buzz/digital-lending-startup-indifi-raises-21-mn-in-series-c-funding-round/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
284,24 UP jails to get Delhi's Tihar jail-like security,"The Uttar Pradesh government has decided to upgrade security in at least 24 jails along the lines of Delhi's high-security Tihar jail amid reports of security lapses. The upgradation will be implemented in three phases, including deploying 1,300 more personnel, rotating personnel so no staff is at the same spot for over 45 days and frisking visitors, inmates and staff.",The New Indian Express,"LUCKNOW: Be it the gruesome killing of Munna Bajrangi in Baghpat jail premises or inmates seen brandishing weapons in Unnao jail or even  criminals enjoying liquor, getting free run of narcotics  on jail premises are enough examples to establish that jail in UP serves more like the safe houses to hardcore criminals and mafia who remain active from inside and operate at will besides enjoying every luxury on jail premises. A number of videos which went viral on social media recently were telltale signs of flourishing criminal –staff nexus in UP jails. The gravity of the situation can be gauged from the fact that whenever a crime of the magnitude of contract killing, abduction, loot or extortion happens, UP police turns to jails for vital inputs as in many cases, the links could be traced to incarcerated notorious criminals and mafia.In the wake of increasing incidents lawlessness in jails reflecting the connivance between jail staff and criminals, the state government has decided to upgrade security and take other steps in at least two dozen jails of 71 present in the state on the lines of high-security Tihar jail. The hypersensitive jails selected for upgradation include those where hardcore criminals, terror suspects, mafia dons and others are incarcerated.As per the highly-placed sources, the jail administration is believed to have staggered the upgradation into three phases. The first phase would deal with sprucing up a security cordon around the jails. The foremost step proposed would be to deploy around 1300 police personnel on deputation from other forces to man jails’ security. In fact, the aim is to erect a three-layered security cordon cover. The outer most layer would be guarded by cops from other forces. They will be deployed on duty rotation basis and their deployment would be effected by district police chief instead of jail authorities. No one cop would be able to stay at one place or more than 45 days.On the other, the innermost security layer and the administration of the jail would be handled by the jail staff.After addressing the security concerns, the second phase would curb the use of mobile phones on jail premises. In the recent raids at Sultanpur, Deoria, Pratapgarh, Naini in Prayagraj and Barabanki jails, authorities seized mobile phones from the possession of inmates in respectable numbers as the criminals operate their gangs through mobile phones. The jail administration, headed by DG, prisons, Anand Kumar, has already issued a circular in this respect forbidding even the jail staff to carry mobile phones on premises during the duty
hours.The third and final phase would include frisking of visitors, jail inmates and also the jail staff by the cops in those two dozen jails which were chosen to be sensitised.According to sources, the jail staff which remained posted at one jail for years together would now be transferred in order to check staff-inmate ‘nexus’. The prison administration has also sent a proposal to the state government for the recruitment of 3,678 jail staff, including warders and jail guards.",http://www.newindianexpress.com/nation/2019/jul/27/two-dozen-of-71-uttar-pradesh-jails-to-be-upgraded-on-lines-of-tihar-2009925.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
285,I do not blame Turkey for buying Russian defence system: Trump,"After removing Turkey from the F-35 fighter jet programme, US President Donald Trump said he does not blame the Middle East country for buying Russian S-400 missile defence system ""because there are a lot of circumstances"". ""We're looking at whole Turkey situation,"" he added. Earlier, Turkey said it would look for other options if the US doesn't sell F-35 jets.",Reuters,"WASHINGTON (Reuters) - U.S. President Donald Trump said on Friday he does not blame Turkey for buying a Russian missile defense system, which prompted his administration to remove the NATO ally from the F-35 fighter jet program. Trump, who was speaking to reporters at the White House, did not say when he would decide on imposing sanctions on Turkey for doing business with the Russian military, as required by a 2017 U.S. sanctions law. “We’re looking at the whole Turkey situation,” Trump said. “It’s a tough situation ... I don’t blame Turkey because there are a lot of circumstances.” Turkish President Tayyip Erdogan said on Friday his country would turn elsewhere for fighter jets if the United States will not sell it the F-35 jets, adding that a U.S. decision to cut Ankara from the program would not deter it from meeting its needs. U.S. lawmakers have said they are unhappy about Turkey’s purchase of the Russian missile defense system, but are unsure what Trump or Congress should do next, suggesting efforts to impose sanctions were on the back burner for now. Reporting by Steve Holland in Washington; Writing by Mohammad Zargham; Editing by Tim Ahmann and Matthew Lewis",https://www.reuters.com/article/us-turkey-security-usa-trump/trump-says-he-does-not-blame-turkey-for-buying-russian-air-defense-system-idUSKCN1UL2LQ?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
293,Trump says will reject tariff relief on China-made Mac Pro parts,"US President Donald Trump took to Twitter to announce his administration will deny tariff reliefs to Apple for its Mac Pro parts manufactured in China. ""Make them in the USA, no tariffs,"" Trump wrote. Apple had asked the US Trade Representative's Office to waive 25% tariffs on 15 parts, including ones for Mac Pro desktop computer, on July 18.",Reuters,"WASHINGTON (Reuters) - U.S. President Donald Trump on Friday said his administration would not grant Apple Inc any relief for tariffs on parts made in China for its Mac Pro computer and later added he thought the firm would build a plant in Texas. “Apple will not be given Tariff waiver, or relief, for Mac Pro parts that are made in China. Make them in the USA, no Tariffs!” Trump tweeted. On July 18, Apple asked the U.S. Trade Representative’s office to waive 25% tariffs on 15 parts, including ones for the Mac Pro desktop computer. The public comment period for those requests closes on Aug. 1. Trump later told reporters he thought Apple would build a plant in Texas, without elaborating on exactly what he was referring to or how he knew. “I want Apple to build their plants in the United States. I don’t want them to build them in China. So when I heard they were going to build it in China, I said, ‘No, that’s OK, you can build it in China but when you send your product into the United States we’re going to tariff you,” he said. “We’ll work it out,” he said. “I think they’re going to announce that they’re going to build a plant in Texas. And if they do that, I’m starting to get very happy.” The Wall Street Journal reported in June that Apple is shifting manufacturing of its new Mac Pro desktop computer to China from Texas. Apple issued a statement at the time that “like all of our products, the new Mac Pro is designed and engineered in California and includes components from several countries including the United States” and emphasized that “final assembly is only one part of the manufacturing process.” Representatives for Apple had no immediate comment on either the tariff or Texas plant comments on Friday. Shares of the company sharply pared their gains after the tweets.     Apple CEO Tim Cook in December 2013 announced the company was building the Mac Pro in Texas after coming under criticism for assembling most of its products in lower-wage countries. Apple does not disclose sales figures for its Mac Pro, but analysts do not believe it is a high-volume seller for the company compared to the iPhone. Priced at $6,000 and up, it is aimed at professional users such as movie and music studios. Trump has previously made claims about Apple’s plans to build new U.S. plants, which have not materialized.  Apple did say in December it would build a second campus in Austin, Texas. The company is also spending $390 million with supplier Finisar Corp that helped the chipmaker re-open a 700,000-square-foot factory in Texas.    Trump has levied billions of dollars in tariffs on Chinese imports and threatened to impose levies on another $325 billion of Chinese goods if no progress is reached in a trade dispute that has disrupted global supply chains and shaken financial markets.  For Apple, China is both a key market and a major production center for its devices. The company got nearly 18% of its total revenue from Greater China in the quarter that ended in March. Apple in June asked its major suppliers to assess the cost implications of moving 15% to 30% of its production capacity from China to Southeast Asia, according to a Nikkei report. In its submissions to the U.S. Trade Representative asking for the waivers, Apple said the products were part of a consumer electronic device and “not strategically important or related to Chinese industrial programs, such as “Made in China 2020.”     The parts include graphics processing modules, structural frames, power supply units, AC power cables, ladder assemblies, data cables and a wireless mouse line. Some Apple products such as the Apple Watch and AirPods headphones faced a potential 25% tariff last year, but officials spared Apple and other electronics makers such as Fitbit Inc in September. The Trump administration has denied numerous other tariff exclusion requests from major companies including General Motors Co for its Chinese-made Buick Envision, Tesla Inc for components for its electric vehicles and Uber Technologies Inc for electric bikes. Reporting by Susan Heavey and David Shepardson; Additional reporting by David Alexander and Stephen Nellis; editing by Jonathan Oatis, Bill Trott and Sonya Hepinstall",https://www.reuters.com/article/us-apple-trump/u-s-to-deny-tariff-relief-for-apple-mac-pro-parts-from-china-trump-idUSKCN1UL1VF?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
